ID,light_brown,dark_brown,black,blue_gray,red,white
SYNSKIN_0025508,1,0,1,0,0,0
SYNSKIN_0027005,1,0,0,1,0,0
SYNSKIN_0025261,1,1,0,0,0,1
SYNSKIN_0032911,0,1,1,1,0,0
SYNSKIN_0025208,1,1,0,1,0,0
SYNSKIN_0031032,1,1,1,1,0,0
SYNSKIN_0034117,0,1,0,0,1,0
SYNSKIN_0031201,0,1,0,1,0,1
SYNSKIN_0025410,1,0,0,0,0,0
SYNSKIN_0032530,0,1,1,1,0,0
SYNSKIN_0026965,1,1,0,0,1,0
SYNSKIN_0026985,0,0,1,0,0,0
SYNSKIN_0027513,0,1,0,1,1,1
SYNSKIN_0028546,0,1,0,0,0,0
SYNSKIN_0028116,0,1,0,0,1,0
SYNSKIN_0026614,0,1,0,0,1,0
SYNSKIN_0030088,1,0,0,0,0,1
SYNSKIN_0034019,0,0,1,0,0,0
SYNSKIN_0025117,1,1,0,0,0,0
SYNSKIN_0033422,1,1,0,0,0,0
SYNSKIN_0027140,0,1,0,0,1,0
SYNSKIN_0027677,0,1,0,1,1,1
SYNSKIN_0029208,0,1,1,0,0,0
SYNSKIN_0026861,1,0,1,0,0,0
SYNSKIN_0033067,1,0,0,1,0,0
SYNSKIN_0025839,1,1,1,1,0,1
SYNSKIN_0034073,1,1,1,0,0,0
SYNSKIN_0027134,0,1,0,1,1,1
SYNSKIN_0029805,1,0,0,1,0,0
SYNSKIN_0024444,1,0,0,0,0,0
SYNSKIN_0031618,1,0,0,1,0,0
SYNSKIN_0028118,1,1,1,0,0,0
SYNSKIN_0031767,1,1,0,1,0,1
SYNSKIN_0025909,1,1,0,0,0,0
SYNSKIN_0028332,0,0,0,1,0,0
SYNSKIN_0027629,1,0,0,0,1,0
SYNSKIN_0031869,1,1,1,0,0,0
SYNSKIN_0028942,0,1,1,1,0,0
SYNSKIN_0028527,0,1,0,0,0,0
SYNSKIN_0034319,0,1,1,1,0,0
SYNSKIN_0029887,1,1,0,1,0,0
SYNSKIN_0029048,1,1,1,1,0,1
SYNSKIN_0024508,0,0,1,0,0,0
SYNSKIN_0030613,0,0,0,1,1,0
SYNSKIN_0027701,1,1,0,1,0,0
SYNSKIN_0027451,1,0,0,0,1,0
SYNSKIN_0028790,0,1,0,1,0,1
SYNSKIN_0027054,1,0,0,1,0,1
SYNSKIN_0032507,0,0,1,1,0,0
SYNSKIN_0025066,1,0,0,1,0,0
SYNSKIN_0024722,0,1,0,0,1,0
SYNSKIN_0032772,0,0,0,1,0,1
SYNSKIN_0029252,0,1,0,0,1,0
SYNSKIN_0032475,0,1,1,1,0,1
SYNSKIN_0029286,0,1,0,0,0,0
SYNSKIN_0027725,0,1,1,1,0,0
SYNSKIN_0024347,0,0,0,1,1,0
SYNSKIN_0026407,0,1,0,1,1,1
SYNSKIN_0025978,0,1,0,1,0,1
SYNSKIN_0026634,0,1,1,1,0,0
SYNSKIN_0028715,0,0,1,1,0,0
SYNSKIN_0033255,0,0,1,0,0,0
SYNSKIN_0031813,1,0,0,0,0,0
SYNSKIN_0027534,1,1,1,1,0,1
SYNSKIN_0031161,1,1,0,1,0,1
SYNSKIN_0033389,0,1,1,0,0,0
SYNSKIN_0026008,1,1,0,1,0,0
SYNSKIN_0032651,0,0,0,1,0,0
SYNSKIN_0030607,1,1,0,0,0,1
SYNSKIN_0030244,1,1,1,1,0,0
SYNSKIN_0026785,0,1,1,1,0,0
SYNSKIN_0026571,1,0,1,0,0,0
SYNSKIN_0028226,1,1,0,0,0,0
SYNSKIN_0030918,0,1,1,0,1,0
SYNSKIN_0027639,0,0,1,1,0,0
SYNSKIN_0024825,0,1,1,0,0,0
SYNSKIN_0028903,0,1,0,0,1,0
SYNSKIN_0026115,1,1,1,0,0,0
SYNSKIN_0029319,0,0,1,0,0,0
SYNSKIN_0026758,0,1,1,1,0,0
SYNSKIN_0029400,0,1,0,0,1,0
SYNSKIN_0026156,1,1,0,0,0,0
SYNSKIN_0027849,0,1,0,1,1,1
SYNSKIN_0027664,0,1,1,1,0,1
SYNSKIN_0032708,1,0,0,1,0,1
SYNSKIN_0024684,1,0,0,0,0,0
SYNSKIN_0030351,1,0,1,0,0,0
SYNSKIN_0027201,0,1,1,1,0,1
SYNSKIN_0033872,0,1,1,1,0,0
SYNSKIN_0024832,1,1,0,0,0,1
SYNSKIN_0030131,0,0,1,0,0,0
SYNSKIN_0031538,1,0,0,0,0,1
SYNSKIN_0032929,0,1,1,0,1,0
SYNSKIN_0029170,1,1,0,1,0,0
SYNSKIN_0029633,1,0,1,0,0,0
SYNSKIN_0030543,0,1,1,1,0,0
SYNSKIN_0031916,0,0,0,1,1,0
SYNSKIN_0026183,1,1,1,1,0,0
SYNSKIN_0024976,0,0,0,1,0,0
SYNSKIN_0034297,0,1,0,1,1,1
SYNSKIN_0027866,1,1,0,0,0,1
SYNSKIN_0031847,0,0,0,1,0,0
SYNSKIN_0031818,0,0,0,1,0,1
SYNSKIN_0027295,1,1,0,0,0,0
SYNSKIN_0026348,1,1,1,1,0,1
SYNSKIN_0031136,0,1,0,0,0,0
SYNSKIN_0033473,1,1,0,0,1,0
SYNSKIN_0024635,1,0,1,0,0,0
SYNSKIN_0025388,0,1,0,0,0,0
SYNSKIN_0028178,0,0,1,0,0,0
SYNSKIN_0025740,0,1,0,1,1,1
SYNSKIN_0024709,1,0,0,1,0,1
SYNSKIN_0030113,0,1,1,1,0,1
SYNSKIN_0029549,1,0,0,0,1,0
SYNSKIN_0025140,1,0,0,0,0,1
SYNSKIN_0033971,0,1,1,1,0,0
SYNSKIN_0031092,1,0,0,1,0,1
SYNSKIN_0031061,1,0,0,0,1,0
SYNSKIN_0028418,0,0,0,1,0,0
SYNSKIN_0027768,1,1,0,0,0,1
SYNSKIN_0033678,0,1,1,1,0,1
SYNSKIN_0029521,0,1,0,0,0,0
SYNSKIN_0029671,1,0,0,0,0,0
SYNSKIN_0031356,0,1,1,1,0,0
SYNSKIN_0031718,0,1,1,1,0,1
SYNSKIN_0027305,1,1,0,1,0,0
SYNSKIN_0029292,1,1,1,0,0,0
SYNSKIN_0027845,0,1,1,0,0,0
SYNSKIN_0033951,1,0,0,0,1,0
SYNSKIN_0033282,0,0,0,1,0,0
SYNSKIN_0024987,1,0,0,0,0,1
SYNSKIN_0028914,1,1,1,1,0,1
SYNSKIN_0033453,0,1,1,1,0,0
SYNSKIN_0026242,1,1,1,1,0,1
SYNSKIN_0026933,0,1,1,0,1,0
SYNSKIN_0029587,0,0,0,1,0,1
SYNSKIN_0025084,0,0,0,1,1,0
SYNSKIN_0027085,0,0,0,1,1,0
SYNSKIN_0024559,0,1,1,1,0,0
SYNSKIN_0031456,0,1,0,1,0,1
SYNSKIN_0028498,0,1,0,0,0,0
SYNSKIN_0032560,0,1,1,0,0,0
SYNSKIN_0026318,0,1,0,1,0,1
SYNSKIN_0025005,0,1,1,1,0,1
SYNSKIN_0032025,0,0,1,1,0,0
SYNSKIN_0033110,1,1,0,0,0,0
SYNSKIN_0029584,1,1,1,1,0,0
SYNSKIN_0026460,1,1,0,1,0,1
SYNSKIN_0027944,1,0,0,0,0,1
SYNSKIN_0025059,0,1,1,0,1,0
SYNSKIN_0028991,1,0,0,0,0,1
SYNSKIN_0030005,0,1,0,0,1,0
SYNSKIN_0030765,1,1,1,0,0,0
SYNSKIN_0032490,1,1,0,0,0,0
SYNSKIN_0032610,1,1,0,0,0,1
SYNSKIN_0025030,1,0,0,0,0,1
SYNSKIN_0029814,0,0,1,1,0,0
SYNSKIN_0031093,1,0,0,0,0,1
SYNSKIN_0024410,0,1,1,1,0,0
SYNSKIN_0031736,1,0,0,0,0,0
SYNSKIN_0032918,1,0,0,0,0,0
SYNSKIN_0027398,1,1,1,1,0,0
SYNSKIN_0031520,0,1,0,0,0,0
SYNSKIN_0030841,1,1,0,1,0,0
SYNSKIN_0032904,1,0,1,0,0,0
SYNSKIN_0031216,0,1,0,1,0,1
SYNSKIN_0025619,0,1,0,0,1,0
SYNSKIN_0030346,1,1,1,1,0,0
SYNSKIN_0028425,0,1,0,1,0,1
SYNSKIN_0029463,1,1,0,1,0,0
SYNSKIN_0031946,0,1,0,1,1,1
SYNSKIN_0030186,1,1,0,1,0,1
SYNSKIN_0031312,1,0,0,0,0,0
SYNSKIN_0033456,0,1,0,0,0,0
SYNSKIN_0024504,1,1,1,1,0,1
SYNSKIN_0031840,0,1,0,1,0,1
SYNSKIN_0027254,0,1,1,1,0,0
SYNSKIN_0028035,0,0,0,1,0,1
SYNSKIN_0027706,0,0,1,0,0,0
SYNSKIN_0029034,0,1,0,1,0,1
SYNSKIN_0026266,1,0,0,0,1,0
SYNSKIN_0030874,0,1,0,0,0,0
SYNSKIN_0027180,1,0,1,0,0,0
SYNSKIN_0025289,1,0,0,1,0,1
SYNSKIN_0034129,1,1,0,0,0,0
SYNSKIN_0031669,0,0,1,1,0,0
SYNSKIN_0026066,0,1,0,0,0,0
SYNSKIN_0031344,0,0,0,1,0,1
SYNSKIN_0026361,1,1,1,1,0,1
SYNSKIN_0030996,0,0,1,0,0,0
SYNSKIN_0024390,0,1,0,1,0,1
SYNSKIN_0027699,0,1,1,0,0,0
SYNSKIN_0027241,0,1,0,1,0,1
SYNSKIN_0030143,1,0,0,1,0,0
SYNSKIN_0028083,1,1,0,0,0,1
SYNSKIN_0027234,1,1,0,0,1,0
SYNSKIN_0029935,0,1,0,0,0,0
SYNSKIN_0024917,1,1,1,1,0,1
SYNSKIN_0027801,1,0,0,0,1,0
SYNSKIN_0030365,1,0,0,1,0,1
SYNSKIN_0026725,1,0,0,0,0,0
SYNSKIN_0033835,0,1,1,0,0,0
SYNSKIN_0025342,0,1,0,0,1,0
SYNSKIN_0029405,0,1,1,1,0,0
SYNSKIN_0026089,0,1,0,1,0,1
SYNSKIN_0029415,0,1,1,1,0,1
SYNSKIN_0031225,1,0,0,1,0,1
SYNSKIN_0029231,0,1,0,0,1,0
SYNSKIN_0029294,0,1,0,1,0,1
SYNSKIN_0029156,0,1,0,0,0,0
SYNSKIN_0026050,1,0,0,1,0,0
SYNSKIN_0029507,0,1,1,0,1,0
SYNSKIN_0027393,0,1,0,1,0,1
SYNSKIN_0028341,0,1,1,0,1,0
SYNSKIN_0026620,0,0,1,1,0,0
SYNSKIN_0033949,1,0,0,1,0,1
SYNSKIN_0029452,0,0,0,1,0,1
SYNSKIN_0027930,1,1,1,0,0,0
SYNSKIN_0033288,1,1,1,1,0,0
SYNSKIN_0027998,0,1,0,1,0,1
SYNSKIN_0029916,1,1,1,1,0,1
SYNSKIN_0030016,1,0,0,0,0,0
SYNSKIN_0030608,0,1,1,1,0,0
SYNSKIN_0033567,1,1,1,1,0,0
SYNSKIN_0026523,1,1,1,1,0,1
SYNSKIN_0031210,1,0,0,1,0,1
SYNSKIN_0034014,0,1,0,1,0,1
SYNSKIN_0029307,0,1,0,1,1,1
SYNSKIN_0032723,0,1,1,0,0,0
SYNSKIN_0033367,0,1,0,0,0,0
SYNSKIN_0032643,1,1,1,0,0,0
SYNSKIN_0024558,1,0,1,0,0,0
SYNSKIN_0032909,0,1,0,1,0,1
SYNSKIN_0030469,0,1,0,0,1,0
SYNSKIN_0027586,0,1,0,1,1,1
SYNSKIN_0025842,0,1,0,1,1,1
SYNSKIN_0028709,0,1,0,0,0,0
SYNSKIN_0028263,1,1,0,1,0,0
SYNSKIN_0028990,0,1,1,1,0,1
SYNSKIN_0031008,1,0,0,0,0,0
SYNSKIN_0028511,0,1,0,1,0,1
SYNSKIN_0024663,1,1,0,1,0,1
SYNSKIN_0024385,0,0,0,1,0,0
SYNSKIN_0032876,1,0,1,0,0,0
SYNSKIN_0033782,1,1,1,1,0,0
SYNSKIN_0033679,1,1,0,0,0,0
SYNSKIN_0028047,0,0,1,0,0,0
SYNSKIN_0025693,0,1,0,1,0,1
SYNSKIN_0024815,0,0,1,1,0,0
SYNSKIN_0032992,1,1,0,0,0,0
SYNSKIN_0024570,0,0,1,0,0,0
SYNSKIN_0026940,0,1,1,1,0,1
SYNSKIN_0033446,0,1,1,1,0,1
SYNSKIN_0032214,0,1,0,0,1,0
SYNSKIN_0029508,1,1,0,0,0,0
SYNSKIN_0030940,0,0,1,0,0,0
SYNSKIN_0033530,0,1,0,1,1,1
SYNSKIN_0028855,0,0,1,0,0,0
SYNSKIN_0028216,0,1,0,0,1,0
SYNSKIN_0025166,1,0,0,1,0,0
SYNSKIN_0029908,1,0,0,0,1,0
SYNSKIN_0031039,1,1,0,0,1,0
SYNSKIN_0034300,0,0,0,1,0,1
SYNSKIN_0026851,1,0,1,0,0,0
SYNSKIN_0031001,0,1,1,0,0,0
SYNSKIN_0025284,0,0,1,0,0,0
SYNSKIN_0029227,1,1,0,0,1,0
SYNSKIN_0028289,0,0,1,0,0,0
SYNSKIN_0028011,1,1,1,0,0,0
SYNSKIN_0030628,0,0,1,0,0,0
SYNSKIN_0027835,1,0,0,0,1,0
SYNSKIN_0031126,0,1,1,1,0,0
SYNSKIN_0032220,0,0,1,0,0,0
SYNSKIN_0033363,0,1,1,1,0,0
SYNSKIN_0025725,1,1,0,0,0,1
SYNSKIN_0026871,1,0,0,0,1,0
SYNSKIN_0028351,0,1,0,1,1,1
SYNSKIN_0028024,0,0,1,1,0,0
SYNSKIN_0033902,1,0,0,1,0,1
SYNSKIN_0032264,0,1,0,0,0,0
SYNSKIN_0028389,0,1,1,1,0,0
SYNSKIN_0030612,0,0,1,1,0,0
SYNSKIN_0027580,1,1,0,0,0,0
SYNSKIN_0031996,1,1,0,1,0,1
SYNSKIN_0033653,0,0,1,1,0,0
SYNSKIN_0030270,1,0,0,1,0,0
SYNSKIN_0027926,0,1,1,0,1,0
SYNSKIN_0033634,0,0,0,1,0,1
SYNSKIN_0033737,0,1,0,1,0,1
SYNSKIN_0024526,0,0,0,1,0,1
SYNSKIN_0026998,1,1,1,1,0,0
SYNSKIN_0024756,1,1,0,0,0,0
SYNSKIN_0027191,1,0,0,0,1,0
SYNSKIN_0029295,1,1,1,0,0,0
SYNSKIN_0029850,1,0,0,1,0,0
SYNSKIN_0030404,0,1,0,1,1,1
SYNSKIN_0031262,1,1,0,0,0,1
SYNSKIN_0024401,0,1,0,1,1,1
SYNSKIN_0033896,0,0,0,1,0,1
SYNSKIN_0029592,1,1,1,0,0,0
SYNSKIN_0034173,1,1,0,0,1,0
SYNSKIN_0026104,0,1,0,1,1,1
SYNSKIN_0025147,1,0,0,0,0,1
SYNSKIN_0026265,1,0,0,1,0,0
SYNSKIN_0032165,0,1,1,1,0,1
SYNSKIN_0030094,0,1,1,0,1,0
SYNSKIN_0031842,1,1,0,1,0,0
SYNSKIN_0033560,1,1,1,1,0,0
SYNSKIN_0031056,0,1,1,1,0,0
SYNSKIN_0026794,1,1,1,1,0,0
SYNSKIN_0031882,1,0,0,1,0,0
SYNSKIN_0027471,0,0,1,1,0,0
SYNSKIN_0024612,0,0,0,1,1,0
SYNSKIN_0026030,1,0,0,0,0,1
SYNSKIN_0033133,1,1,0,0,0,0
SYNSKIN_0033537,1,1,0,0,1,0
SYNSKIN_0028876,0,0,0,1,0,1
SYNSKIN_0028265,1,1,0,0,1,0
SYNSKIN_0026432,1,0,0,1,0,0
SYNSKIN_0031905,0,0,0,1,0,1
SYNSKIN_0027624,1,1,0,0,1,0
SYNSKIN_0033884,0,1,1,1,0,1
SYNSKIN_0030932,0,1,1,1,0,0
SYNSKIN_0024926,1,1,0,1,0,0
SYNSKIN_0031755,1,1,1,1,0,0
SYNSKIN_0033016,0,0,0,1,0,0
SYNSKIN_0029539,0,0,0,1,0,1
SYNSKIN_0033123,0,1,1,0,0,0
SYNSKIN_0031067,0,1,0,0,0,0
SYNSKIN_0029902,0,0,0,1,1,0
SYNSKIN_0027129,1,1,1,0,0,0
SYNSKIN_0026410,0,1,0,0,0,0
SYNSKIN_0025134,1,1,0,0,0,1
SYNSKIN_0028629,1,1,0,1,0,1
SYNSKIN_0029350,1,1,1,1,0,1
SYNSKIN_0028211,0,0,0,1,1,0
SYNSKIN_0032404,1,0,0,0,1,0
SYNSKIN_0028038,0,0,0,1,0,1
SYNSKIN_0025614,1,1,0,0,0,0
SYNSKIN_0033932,1,1,0,1,0,0
SYNSKIN_0034049,1,1,0,1,0,0
SYNSKIN_0028102,0,1,1,0,1,0
SYNSKIN_0025055,1,1,0,0,0,1
SYNSKIN_0029559,0,1,1,0,0,0
SYNSKIN_0028106,0,1,1,0,0,0
SYNSKIN_0024889,1,1,1,1,0,1
SYNSKIN_0033108,1,0,0,0,0,1
SYNSKIN_0033493,1,0,0,0,0,1
SYNSKIN_0024391,0,1,1,0,0,0
SYNSKIN_0030764,1,0,0,0,0,1
SYNSKIN_0033868,0,0,1,0,0,0
SYNSKIN_0030544,0,1,1,0,0,0
SYNSKIN_0032480,0,0,1,1,0,0
SYNSKIN_0033637,0,0,1,1,0,0
SYNSKIN_0024523,1,1,1,0,0,0
SYNSKIN_0030144,0,0,0,1,1,0
SYNSKIN_0034182,0,0,0,1,0,1
SYNSKIN_0032058,1,1,0,0,1,0
SYNSKIN_0027404,1,1,0,0,0,1
SYNSKIN_0027839,0,1,0,1,1,1
SYNSKIN_0029978,1,0,0,0,0,1
SYNSKIN_0030857,1,0,1,0,0,0
SYNSKIN_0031742,0,0,1,1,0,0
SYNSKIN_0032338,0,1,0,0,1,0
SYNSKIN_0033643,1,1,1,1,0,0
SYNSKIN_0029456,1,0,0,1,0,0
SYNSKIN_0026260,0,0,0,1,0,0
SYNSKIN_0029703,1,0,0,0,0,0
SYNSKIN_0032515,1,0,0,1,0,1
SYNSKIN_0028324,0,1,1,1,0,0
SYNSKIN_0027049,1,0,0,0,0,1
SYNSKIN_0026042,0,1,1,1,0,0
SYNSKIN_0033497,1,0,0,0,0,0
SYNSKIN_0032302,1,0,0,1,0,1
SYNSKIN_0026941,1,1,0,0,0,0
SYNSKIN_0025897,0,1,0,1,0,1
SYNSKIN_0027093,0,0,0,1,0,0
SYNSKIN_0033754,1,1,1,0,0,0
SYNSKIN_0026376,0,0,0,1,0,0
SYNSKIN_0033813,1,1,1,1,0,1
SYNSKIN_0030982,0,0,0,1,0,1
SYNSKIN_0025006,0,0,0,1,1,0
SYNSKIN_0025554,1,1,0,1,0,0
SYNSKIN_0026730,0,0,0,1,1,0
SYNSKIN_0028334,1,0,0,0,1,0
SYNSKIN_0027183,1,1,0,0,0,0
SYNSKIN_0025468,1,0,1,0,0,0
SYNSKIN_0032572,0,1,0,1,1,1
SYNSKIN_0030965,0,1,0,0,0,0
SYNSKIN_0033211,1,1,0,0,1,0
SYNSKIN_0028426,1,0,1,0,0,0
SYNSKIN_0024788,0,1,0,1,0,1
SYNSKIN_0025754,1,0,0,1,0,1
SYNSKIN_0027970,0,1,0,1,0,1
SYNSKIN_0028217,0,0,0,1,0,0
SYNSKIN_0025604,1,1,0,1,0,1
SYNSKIN_0031360,0,0,0,1,1,0
SYNSKIN_0027559,1,1,0,1,0,0
SYNSKIN_0027052,0,1,0,1,0,1
SYNSKIN_0026105,1,1,0,1,0,1
SYNSKIN_0025986,1,1,0,0,1,0
SYNSKIN_0033926,0,1,1,0,1,0
SYNSKIN_0030679,0,1,1,0,1,0
SYNSKIN_0029827,1,0,1,0,0,0
SYNSKIN_0029203,0,0,0,1,1,0
SYNSKIN_0029613,0,1,0,1,1,1
SYNSKIN_0032464,0,1,0,0,0,0
SYNSKIN_0030794,1,0,0,0,1,0
SYNSKIN_0030736,1,0,1,0,0,0
SYNSKIN_0027227,1,0,0,0,0,1
SYNSKIN_0026802,1,1,0,0,0,1
SYNSKIN_0030413,1,0,0,1,0,1
SYNSKIN_0031060,0,1,0,1,1,1
SYNSKIN_0030977,0,1,0,1,0,1
SYNSKIN_0034241,1,0,0,0,0,0
SYNSKIN_0028160,0,1,1,0,0,0
SYNSKIN_0032604,0,0,1,1,0,0
SYNSKIN_0027092,0,1,1,0,1,0
SYNSKIN_0029941,0,1,1,0,1,0
SYNSKIN_0028484,0,1,1,1,0,0
SYNSKIN_0027242,0,0,1,0,0,0
SYNSKIN_0028181,0,1,1,1,0,1
SYNSKIN_0031848,0,0,1,0,0,0
SYNSKIN_0026332,0,1,1,1,0,0
SYNSKIN_0032005,1,1,0,1,0,0
SYNSKIN_0028247,1,1,1,1,0,0
SYNSKIN_0033511,0,1,1,1,0,0
SYNSKIN_0032038,0,1,1,0,1,0
SYNSKIN_0029273,0,1,1,0,0,0
SYNSKIN_0026317,1,1,0,0,0,1
SYNSKIN_0030431,1,1,1,0,0,0
SYNSKIN_0027077,1,1,0,1,0,1
SYNSKIN_0031003,1,0,0,1,0,1
SYNSKIN_0032127,0,0,1,1,0,0
SYNSKIN_0029055,0,0,1,1,0,0
SYNSKIN_0029199,0,1,1,1,0,0
SYNSKIN_0025056,0,1,0,0,0,0
SYNSKIN_0033532,1,0,0,1,0,0
SYNSKIN_0032352,1,1,0,0,1,0
SYNSKIN_0028500,1,0,0,1,0,0
SYNSKIN_0034025,1,0,0,0,1,0
SYNSKIN_0033128,0,0,0,1,0,0
SYNSKIN_0029643,1,0,1,0,0,0
SYNSKIN_0029021,0,0,1,0,0,0
SYNSKIN_0027561,0,1,0,1,1,1
SYNSKIN_0030402,0,1,0,0,0,0
SYNSKIN_0029046,0,1,1,1,0,0
SYNSKIN_0026475,1,0,0,0,1,0
SYNSKIN_0031373,1,0,0,1,0,0
SYNSKIN_0025789,0,1,0,1,0,1
SYNSKIN_0028219,1,1,0,0,0,0
SYNSKIN_0034087,0,0,1,0,0,0
SYNSKIN_0031202,0,1,1,0,1,0
SYNSKIN_0026155,0,1,1,1,0,0
SYNSKIN_0025562,0,1,1,1,0,0
SYNSKIN_0027569,1,0,0,1,0,0
SYNSKIN_0028113,1,1,0,0,1,0
SYNSKIN_0026955,1,1,1,1,0,1
SYNSKIN_0032149,0,0,0,1,1,0
SYNSKIN_0025416,1,1,0,0,0,1
SYNSKIN_0030762,0,0,1,1,0,0
SYNSKIN_0025314,1,0,0,0,1,0
SYNSKIN_0031166,0,1,0,0,1,0
SYNSKIN_0028490,1,0,1,0,0,0
SYNSKIN_0028842,1,1,0,0,0,1
SYNSKIN_0029336,1,0,0,1,0,0
SYNSKIN_0032198,0,1,1,0,0,0
SYNSKIN_0030949,1,1,0,0,1,0
SYNSKIN_0029871,1,0,0,0,0,1
SYNSKIN_0028337,1,1,0,0,0,1
SYNSKIN_0026389,1,1,0,0,0,0
SYNSKIN_0031557,0,1,1,0,0,0
SYNSKIN_0027744,1,1,0,0,0,0
SYNSKIN_0032193,0,1,1,1,0,0
SYNSKIN_0026791,1,1,0,0,1,0
SYNSKIN_0033184,0,1,0,1,0,1
SYNSKIN_0030880,0,1,0,1,1,1
SYNSKIN_0030581,1,0,1,0,0,0
SYNSKIN_0030183,1,1,1,1,0,1
SYNSKIN_0030852,0,0,0,1,0,0
SYNSKIN_0024609,0,0,0,1,1,0
SYNSKIN_0032816,0,1,0,1,0,1
SYNSKIN_0030219,0,1,1,1,0,0
SYNSKIN_0027445,1,1,1,1,0,0
SYNSKIN_0028427,1,1,1,1,0,0
SYNSKIN_0027476,1,1,0,0,0,1
SYNSKIN_0024937,0,0,0,1,0,1
SYNSKIN_0033556,0,1,1,0,0,0
SYNSKIN_0033005,0,0,0,1,1,0
SYNSKIN_0033698,0,1,1,0,1,0
SYNSKIN_0030884,1,1,1,1,0,1
SYNSKIN_0030642,0,0,0,1,0,1
SYNSKIN_0026336,1,0,0,1,0,1
SYNSKIN_0026588,1,0,0,1,0,0
SYNSKIN_0028699,0,0,1,1,0,0
SYNSKIN_0031503,1,1,1,1,0,0
SYNSKIN_0026204,0,1,0,1,1,1
SYNSKIN_0028183,1,0,0,0,0,0
SYNSKIN_0029475,1,0,0,0,1,0
SYNSKIN_0027774,0,0,0,1,0,0
SYNSKIN_0033162,1,1,0,1,0,1
SYNSKIN_0026778,1,1,0,1,0,0
SYNSKIN_0027033,0,1,0,1,1,1
SYNSKIN_0032368,1,0,0,1,0,1
SYNSKIN_0028664,1,1,0,0,0,1
SYNSKIN_0031621,1,1,0,1,0,0
SYNSKIN_0034248,1,1,1,0,0,0
SYNSKIN_0033525,0,1,1,0,0,0
SYNSKIN_0027675,0,0,1,1,0,0
SYNSKIN_0028636,1,1,1,0,0,0
SYNSKIN_0025399,1,1,0,1,0,0
SYNSKIN_0025874,1,0,0,0,0,0
SYNSKIN_0030348,1,1,0,0,0,0
SYNSKIN_0028884,0,0,1,0,0,0
SYNSKIN_0033180,1,0,0,0,1,0
SYNSKIN_0030554,0,0,0,1,1,0
SYNSKIN_0031527,0,1,1,0,1,0
SYNSKIN_0029253,1,0,0,1,0,1
SYNSKIN_0027684,1,1,0,1,0,0
SYNSKIN_0030763,0,1,1,0,1,0
SYNSKIN_0031422,0,1,1,1,0,0
SYNSKIN_0026845,1,0,0,0,0,0
SYNSKIN_0025433,0,1,0,0,1,0
SYNSKIN_0028381,0,0,1,0,0,0
SYNSKIN_0030021,1,0,0,0,0,1
SYNSKIN_0025326,1,0,0,0,0,0
SYNSKIN_0024437,0,1,1,1,0,0
SYNSKIN_0033063,1,1,1,1,0,0
SYNSKIN_0026320,0,1,1,0,1,0
SYNSKIN_0026417,0,1,1,1,0,1
SYNSKIN_0031947,1,0,0,0,1,0
SYNSKIN_0032589,0,1,0,0,0,0
SYNSKIN_0028009,0,1,1,0,1,0
SYNSKIN_0033594,0,1,0,0,1,0
SYNSKIN_0033411,1,0,0,0,1,0
SYNSKIN_0024686,1,1,1,1,0,1
SYNSKIN_0026101,1,1,0,0,0,0
SYNSKIN_0033021,0,1,1,1,0,1
SYNSKIN_0029517,0,1,1,1,0,0
SYNSKIN_0031903,0,1,1,0,0,0
SYNSKIN_0025684,0,1,1,0,0,0
SYNSKIN_0030374,0,0,0,1,0,1
SYNSKIN_0027216,0,0,0,1,0,1
SYNSKIN_0025735,1,0,0,0,0,0
SYNSKIN_0033314,1,1,0,1,0,0
SYNSKIN_0027832,1,0,0,0,1,0
SYNSKIN_0034099,0,1,0,1,1,1
SYNSKIN_0024420,1,1,1,1,0,1
SYNSKIN_0032315,1,1,1,1,0,1
SYNSKIN_0032136,0,1,1,1,0,0
SYNSKIN_0028750,0,1,0,1,1,1
SYNSKIN_0026587,1,0,0,0,0,1
SYNSKIN_0026484,1,0,0,0,0,0
SYNSKIN_0024954,0,1,0,1,0,1
SYNSKIN_0027460,1,1,1,1,0,1
SYNSKIN_0024543,1,1,1,0,0,0
SYNSKIN_0031684,1,1,0,0,0,0
SYNSKIN_0025583,1,0,0,1,0,0
SYNSKIN_0028471,0,1,0,0,1,0
SYNSKIN_0024881,1,1,1,0,0,0
SYNSKIN_0033444,0,0,1,0,0,0
SYNSKIN_0028929,0,0,0,1,0,1
SYNSKIN_0033001,1,0,0,1,0,1
SYNSKIN_0031436,1,0,0,0,0,1
SYNSKIN_0029682,0,1,0,0,0,0
SYNSKIN_0029893,0,1,0,1,0,1
SYNSKIN_0030583,1,1,1,1,0,0
SYNSKIN_0026196,0,0,0,1,0,0
SYNSKIN_0026011,0,1,1,0,0,0
SYNSKIN_0026936,1,1,0,1,0,1
SYNSKIN_0025390,1,1,1,0,0,0
SYNSKIN_0034030,1,0,0,0,0,0
SYNSKIN_0032564,0,0,0,1,0,0
SYNSKIN_0030307,0,0,1,1,0,0
SYNSKIN_0029751,0,1,0,1,0,1
SYNSKIN_0033591,0,1,0,1,0,1
SYNSKIN_0030304,0,1,1,0,0,0
SYNSKIN_0025689,0,0,1,1,0,0
SYNSKIN_0025322,1,0,0,0,1,0
SYNSKIN_0034058,1,0,0,0,0,1
SYNSKIN_0033710,0,1,0,1,0,1
SYNSKIN_0034209,0,1,0,0,1,0
